"","x1","x2","x3","x4","x5","x6","x7","x8","x9","provision"
"170",5.97605284459217e-11,6020.40677089253,12639.7509363978,16932.7606636258,37461.6193167804,35935.9684388945,171574.461817394,160782.215252468,775902.301056654,1217249.48425311
"171",2.36953079255339e-10,4475.48758197423,1000.71640575707,27680.0166370838,12075.6578009176,172407.981713739,76015.4974048751,297354.171369739,821785.953070971,1412795.48198506
"172",1.67439928575726e-10,3159.81917614772,1381.04749000225,9539.75197470494,50704.2619305261,26597.7092340975,128396.990823451,134641.187705914,863366.430531697,1217787.19886654
"173",3.32193872584286e-06,7484.62776311347,34109.0975716463,24480.8273201972,42392.0330823386,47837.6179243308,100290.165256237,252356.983690113,734141.249244962,1243092.60185626
"174",9.25437060366879e-09,26374.8148198852,3532.23961724412,29536.7508970185,24808.6940055687,42542.1537678543,110353.498273997,354323.429929883,651411.715873915,1242883.29718537
"175",1.80000398607117e-12,6383.57659039006,10269.0564722918,22243.7881756993,32151.1503891193,23637.8933409482,147878.303425191,381917.681624423,720543.871725362,1345025.32174343
"176",7.01588582215125e-12,1165.30585155447,7060.66433824543,36196.4444693546,33715.435823388,102706.486481098,227461.184018257,435565.344677752,678857.219766873,1522728.08542652
"177",3.44051335965964e-11,14524.0702933938,106999.763973326,5898.92385491578,37089.2575854473,16162.6658126796,130802.385337412,352327.728471338,791451.345441691,1455256.1407702
"178",7.43547604347444e-08,914.732362318893,12102.1402519023,23293.0308620242,14780.120818676,55241.5468626518,101266.122011522,225687.621938748,723751.974398191,1157037.28950611
"179",1.17484030112266e-11,10560.6737713307,1943.3978809096,15801.6853658164,12863.388866398,99015.3519545032,202859.063502138,342434.789979344,706507.470645258,1391985.8219657
"180",1.41760631435814e-11,270.046771521196,8478.98750438777,26335.3978789408,25597.4375314796,119472.527186572,201197.958897639,256108.786395321,736481.785326668,1373942.92749253
"181",1.91627333820331e-08,7551.62379347183,13101.1958901433,66289.7335680295,6910.13703770398,31030.4206405516,135204.185300483,311105.257380397,796334.738900036,1367527.29251084
"182",4.85578197108805e-17,12369.9597948095,2866.6563240869,25860.1460670093,23470.5176333254,55049.3719245629,127435.295702664,209434.746001834,682306.98139534,1138793.67484363
"183",2.26865992354259e-14,9695.75913175995,63548.6627509073,14507.5202479877,32727.9746614862,59929.491099542,135585.875429642,349235.812592454,669513.491960005,1334744.58787378
"184",2.63662297062077e-09,14526.7056793528,17780.8317124714,15676.0249987913,49625.1805714593,79510.8906211027,86541.3958218754,362068.150051939,882810.11859308,1508539.29805008
"185",5.29135945280387e-13,406.112154643034,9428.37770645075,63765.1671134821,31693.7587101795,47762.5867065009,174876.153908881,181206.928573827,789159.78001548,1298298.86488944
"186",3.19625464685291e-08,5873.75955656773,6864.2464476417,30925.9410207043,76559.0890056578,170033.449122522,79301.9948158031,265806.567698918,700245.30535086,1335610.35301871
"187",2.03736100212132e-10,62075.1885176536,3647.11930537367,14424.398280856,21451.3552448709,40599.4801234383,183139.159343808,375818.268805863,672049.99519871,1373204.96482057
"188",7.41798447254656e-11,8976.60115532791,2042.36196004881,7807.9964588208,15186.6615632871,49285.3570602772,109897.440783672,156093.391406882,702061.610713039,1051351.42110135
"189",4.49290190191638e-09,12977.9486987861,4228.79139291423,107533.366400641,149597.76383207,27758.6857996896,112025.287006186,262527.572951372,632440.966523586,1309090.38260525
"190",4.48459404945413e-07,48064.8009521635,16824.5900389048,6277.86553305524,9126.09962395999,42532.8479029785,57255.3576727344,334342.392070411,765966.300164842,1280390.2539595
"191",2.01820273164246e-08,820.309925943826,7685.72758658841,18710.9303635218,24044.4851761811,31710.6973887816,108713.234740863,235755.661740918,805293.845098761,1232734.89202158
"192",4.68825167486891e-09,436.030354088706,19445.5514199983,28255.891164422,7105.02022275097,9702.90660014847,160515.874320184,242061.033617776,820579.917873561,1288102.22557293
"193",1.20952180660777e-10,1332.64097493264,18265.5493892201,45052.1776012005,28719.9323847855,528934.954686606,180376.491731654,316304.321420141,638850.143253162,1757836.2114417
"194",0.00023316631625803,16192.0984686017,6015.08771347523,36993.9657495,22494.1488278116,22417.5570759513,70276.8409096472,277128.215896501,942510.865633768,1394028.78050842
"195",2.86292519707493e-10,4169.60843342482,5476.890488939,35453.4781944979,23291.1125969221,79437.3049610473,103351.358170363,288299.265007907,929343.361759855,1468822.37961296
"196",5.6571906706715e-10,3954.59617104788,2115.2706098452,4660.89363428992,71227.6042511692,27652.4065430972,183438.77475706,291935.738453082,925573.538499644,1510558.82291924
"197",3.7721352904674e-12,508.841246944757,1389.55033406185,13426.569945296,20151.6091835943,182156.529576633,68713.1344472011,302142.288501096,782643.109386284,1371131.63262111
"198",1.27491967603542e-10,1499.9068853627,12791.5416452067,31105.3501677103,69735.4372804556,83326.9828065342,236278.84721344,282533.371960836,926457.828884129,1643729.26684368
"199",5.4389955555414e-13,850.582461298499,23064.1900227473,3437.12576620947,12831.9650496132,222448.170130473,116065.343392869,243554.752039456,740207.018028654,1362459.14689132
"200",1.41650685032462e-09,29266.1619457085,1130.61995988687,14595.1563497482,13476.2979741168,148290.99452665,118911.21533112,313726.821957494,648164.500854376,1287561.7688991
"201",7.17429007451191e-12,16892.0252601672,11751.3458753625,49035.2515811189,8309.61760459187,37332.1615119498,235369.633218489,281825.14575727,751231.147854884,1391746.32866383
"202",2.48122226197453e-06,5803.87865110793,13561.6802803531,36936.9948108471,55730.3337432405,86358.9740079164,109187.724308361,250216.387798633,660194.251181441,1217990.22478438
"203",2.65899161655729e-16,29298.2170384004,2125.4150862129,39463.2611604541,7857.54007168163,156592.887217387,140472.772004964,327717.047273923,676120.809363085,1379647.94921611
"204",1.92105169809389e-06,10312.260295119,7722.40260896117,3673.72438604255,29295.0203105284,64772.5157220793,98004.7299167616,150139.019494605,779775.314732992,1143694.98746901
"205",4.12590069849501e-07,870.739754253371,3368.88586558905,24094.5295956863,13503.0861412374,13586.605655895,149327.899694088,341821.795384216,853878.48043718,1400452.02252856
"206",1.96706436522073e-14,11145.5625208189,2450.90313339173,22879.6037900283,14329.4693437873,37045.4641229131,256418.336713891,142729.04995071,755101.835326178,1242100.22490172
"207",3.40013327226719e-10,10591.2863756222,7502.97604559703,5176.67966981934,15273.1933395332,20408.9921175708,102356.33081255,310146.245608881,806938.636653224,1278394.3406228
"208",4.48532155790901e-12,574.205646863398,16565.9340056699,5611.03813508937,20680.9558705817,41878.72856311,166616.741097608,254484.115486389,766420.89255332,1272832.61135863
"209",2.01427129074764e-11,7802.0336472235,15566.1256016975,24283.1157428964,37301.9706529751,48575.5855718767,135877.482615217,228062.89689276,692911.264637295,1190380.47536194
"210",2.71135068724631e-11,2788.46471616733,1061.05003675648,66927.2945842619,20112.6977613641,31214.9115599593,235333.052859744,231852.416297099,804445.597466926,1393735.48528228
"211",3.21163141649064e-07,3816.02918630844,12544.5045498413,52541.0641584172,64302.9539956321,154663.400036122,134975.946138136,254652.202351408,758161.860036592,1435657.96045278
"212",1.54322044281471e-15,40271.0824897769,10478.7986185767,46153.5325503653,23768.2459250327,44713.3725072521,89519.618182502,256236.29521368,825860.70171498,1337001.64720217
"213",7.37613016712732e-10,1557.92963167559,15432.1797956083,11088.9062301761,29865.4780538305,78939.8684306919,632440.832610394,201419.649375522,916775.139947848,1887519.98407575
"214",1.24475077145506e-08,41612.1216630989,45238.0226350676,5990.57249473972,33458.5725841195,45045.2266691299,116359.612429372,207109.53533165,735191.677751857,1230005.34155905
"215",1.81170301733641e-06,2018.82040158321,8276.80974697823,14741.8950694402,20509.4700205499,21953.9375419025,79681.8892532974,211230.427359507,794327.79430735,1152741.04370242
"216",8.01141032595643e-10,5963.88586356333,22542.3732154358,23408.5804788183,24055.2852284685,79146.0407606055,84252.3093288875,259224.269138865,600970.020462017,1099562.76447666
"217",3.54359650787075e-10,2127.65207106394,2808.26508630655,11173.8149916605,57402.0340806732,59476.3493022366,86568.2687562775,260471.048299562,620107.126127822,1100134.5587156
"218",6.59218191904843e-10,4611.51007056051,890.962170941234,57688.895568541,11082.7128591206,87226.3207595432,109134.637677572,256244.824990136,751182.170575548,1278062.03467196
"219",5.37401634605109e-10,2591.61721554475,27719.7937552109,2303.01950788148,45192.3330807301,45951.9485181945,126570.946153209,258801.166916991,705836.36826637,1214967.19341413
"220",3.14839972253843e-07,8068.16806085318,4394.78751747639,13958.3105306852,29544.7283556771,86714.6950839268,56644.3143719241,255485.016330625,856832.32262163,1311642.34287311
"221",1.65428772509776e-05,818.81014862739,1048.44491886948,19583.1707478866,27823.7498152807,81121.3385221202,278193.371456744,322236.764908458,744182.210326019,1475007.86086055
"222",1.4837938973198e-14,7377.28380087177,2644.08387205293,14148.094360532,72035.0556910863,93221.8756362001,111127.680425381,334478.520116764,690928.255160516,1325960.8490634
"223",2.59660673799458e-10,2628.86720092902,24604.7877323025,23788.719071241,6917.86306417293,62568.8471715421,74130.555044123,366931.327195295,679789.088533757,1241360.05501336
"224",2.46940949745922e-09,358.352328235949,6812.67212118639,19366.4753620247,23156.3414219475,54994.5593426356,99944.2790076434,247513.841762546,748648.202520692,1200794.72386691
"225",1.14432451969897e-11,2338.17936971,11127.2291627078,36064.3240059814,43455.5268384013,88420.6623458692,171823.52913489,207292.843207263,708880.042479582,1269402.33654441
"226",1.99195977881247e-08,1582.58816335442,12512.9026635495,29454.4207144357,21699.7113751898,83290.2994244096,89672.5441365129,293330.170308589,739190.077568364,1270732.71435442
"227",4.8691731281388e-12,12082.1310216354,791.908930852073,9201.89963459991,19064.51896725,107487.565457981,307121.583143835,238115.06338834,740871.269135292,1434735.93967979
"228",2.20781860298645e-07,1832.18667961807,17847.6187411381,6585.57213028558,31742.8428494813,218996.453425009,186625.366124662,462793.602985801,750284.443776981,1676708.0867132
"229",3.98890352380313e-10,10926.8871372235,2909.18288848699,49536.3698838737,9083.37651721071,88195.643899416,93016.0371660746,303641.764484121,898716.903015902,1456026.16499231
"230",1.55297527490568e-10,20067.9415720584,4982.5448137853,61528.4831163116,24750.7113470939,60518.9368827188,47349.8132440506,198726.61234672,816435.532686942,1234360.57600968
"231",2.18076368321146e-09,2745.31163740347,4452.66459072978,6869.03817708886,27273.232533066,89985.4653033035,133757.661383777,226580.120833227,792667.318860144,1284330.81331874
"232",5.75125283766593e-07,4965.84256537383,3425.00113519632,12919.1775456581,13119.84327546,48884.3836493768,109265.500607046,234605.680200948,612911.094806501,1040096.52378614
"233",7.27681111913533e-11,4614.24951604606,24560.4594691043,39160.3064374258,35346.6689780331,46497.8016386889,72831.7320530315,298979.259844936,720967.810279988,1242958.28821725
"234",1.94884596428923e-09,1355.78965372846,1718.29706395172,20521.4022662184,17645.8942111876,49119.2100315613,141553.681439813,195817.096388576,843978.596202017,1271709.96725706
"235",2.72982402683598e-09,12426.8382146061,14363.5478080236,26205.0139582415,48921.8851824036,79995.2718755233,176716.902588307,263431.95297936,650979.59302364,1273041.00563011
"236",0.000297247017749328,2223.42959565059,3713.74348488167,14202.107724721,17393.8567909715,125611.121584493,148992.146631761,320199.795607099,794335.602664903,1426671.80438173
"237",1.71112457605194e-13,5752.86359434277,2303.7590030484,10022.6083404007,16887.0789031778,25678.1318710492,160715.328239183,222002.017968037,757578.120851623,1200939.90877086
"238",1.88641517637114e-14,7752.26831688937,8147.06263824793,4491.03435937912,22499.3439055915,51408.1080045265,142994.993579423,265638.145201195,716202.081640439,1219133.03764569
"239",6.26973565323656e-09,1132.05039589824,1482.59451682003,13419.8067450477,34700.8180297841,65169.1104296707,115750.398584048,490979.850403898,765943.571490728,1488578.2005959
"240",8.08942574393327e-12,5037.70874956733,9470.93651899428,38787.3441428029,22092.8185730548,60573.8286824991,139541.846980571,228133.014377744,746795.013698065,1250432.5117233
"241",9.47531445325434e-11,2417.78942611135,13043.8335464421,11929.9825076567,17070.7427483929,37068.0015258095,156344.229796678,179123.599375614,706307.912747401,1123306.09167411
"242",9.98547455320812e-16,3236.93857580619,2589.58072092294,7976.03177372254,29275.1721979186,47411.2152221791,99024.9381260329,353880.323869972,713963.770638707,1257357.97112526
"243",8.02499534022323e-11,11815.957883919,13893.6051075835,20273.7309880356,50319.3635159018,30041.419790585,109214.209707882,278967.345186746,825888.801407794,1340414.43358845
"244",6.18480098011519e-07,554.352390528129,7243.39423401839,93048.3418077376,24913.9289837024,167902.572111445,221024.709405079,174538.719125938,736957.256232678,1426183.27429174
"245",0.203899350937941,1897.45122307586,14044.4285900775,10753.2357298356,20961.9651749771,86497.8841452086,100015.197712762,231639.06701889,677198.582213014,1143008.01570719
"246",7.75682967371207e-07,1544.3813395255,29615.4391049705,15967.768081129,64189.3439103499,70016.6588946313,143716.856607431,347280.90376501,701369.50434912,1373700.85605294
"247",6.85212095744906e-06,16053.1087784918,12992.594599988,24864.2945976379,53126.3613423021,81133.1897897365,135732.249948726,283391.984996653,763990.211553374,1371283.99561376
"248",2.12385096356804e-15,1032.19867770115,6380.43822472182,12784.6822864576,25654.8389678642,52609.7042966244,229119.270566326,243148.616918053,736225.168819925,1306954.91875767
"249",5.91188248795421e-09,7220.33717763783,4388.48367561608,58830.479087105,39986.273523423,38617.6598630822,69106.9937363664,251166.015627329,822345.99582537,1291662.23851593
"250",9.01520529318232e-06,1544.09745098967,40378.2931817053,4658.98435459231,14407.0853810203,80425.4613991383,118677.963565055,307022.91564235,667476.077209545,1234590.87819341
"251",3.27643713946077e-10,12313.5224870377,4037.67734771529,8792.94523615394,13933.210703227,81328.3331095621,69522.5522417108,203721.25533913,796791.46729214,1190440.96375668
"252",2.57606532967955e-10,1395.93566067939,12478.8227173276,37129.366681313,21954.2345066704,81367.3415790085,124380.226879877,313393.332418638,675492.809132112,1267592.06957563
"253",4.02048583320146e-09,86.9938304445318,869.569772468386,10992.0183734989,50305.9568329108,267620.064412206,139451.15356673,214449.993683924,780982.367613777,1464758.11808596
"254",9.12309883810705e-13,420.446466884323,1763.34400966491,25858.5134808103,33734.9031783245,126454.924252843,87090.9813631544,262502.610502485,693131.722442953,1230957.44569712
"255",4.55010398695742e-07,3963.10079581949,3680.84471826094,18556.792238422,58442.9215374634,52502.9616952285,82323.9066423048,359063.187284373,851123.779056855,1429657.49396918
"256",8.4176271595596e-09,1310.03522053866,12402.6162520068,12104.7122568606,126347.191081249,42788.0930705505,179487.344647737,357955.977647487,758200.783458415,1490596.75363485
"257",1.74284339286485e-11,4138.41479564801,27335.3136153591,18906.473188554,14953.0360870159,50366.1187744805,216709.628346486,323854.226442508,901818.430733846,1558081.6419839
"258",1.52293469765361e-08,801.009087687654,5356.38782329569,24635.2919714053,12247.3074411103,76716.4303753503,120399.097731068,232239.835311767,675637.847902962,1148033.20764466
"259",8.86271017197476e-11,2356.88148139578,1845.73744141454,139687.361853671,11757.8505862745,149220.874931302,239239.728011746,232852.821959433,678943.866536196,1455905.12280143
"260",0.00017190521305834,1907.97363031446,862.45097635655,40658.2738811359,20743.301570164,78457.286362106,105061.459247487,168516.284117415,751815.066297437,1168022.09625432
"261",4.2400931379799e-11,7927.79863182989,16429.1703873558,32399.5002504893,9032.08088107037,158778.710676558,76987.0271359301,234318.789774703,823345.149256313,1359218.22699425
"262",7.93257596194775e-13,5327.67985275106,2854.88422385149,36198.3251932856,25991.9867096414,23804.1692249,172781.814309841,248701.462029006,918801.518850348,1434461.84039363
"263",1.18033712708388e-14,1696.41540884635,37402.5153370527,28130.553884232,15236.7219230179,26647.3315414925,113801.726390143,352255.292130319,743699.179221601,1318869.7358367
"264",7.95798919807716e-14,6296.2210513362,6664.11254715744,18914.7499639187,22681.5886756602,35764.9477065928,114129.767795269,322650.490232405,723472.903242112,1250574.78121445
"265",3.42048909925832e-10,1731.50513593897,5302.52931368987,26897.6758574664,54860.3304687511,70935.2950768872,140112.404379275,185746.146973012,878194.513874335,1363780.40107935
"266",6.92344180770965e-10,1243.32988910683,7279.47483979075,22712.2202904514,10936.2141034231,57853.5880495314,116628.498111855,250543.960896755,691182.008648922,1158379.29482984
"267",1.49985270679496e-09,1391.59419396753,2885.54934781287,33893.4100760903,48180.4263196456,34548.1061513181,81227.2010443894,251994.754697494,699442.360007573,1153563.40183829
"268",6.48039198339095e-11,21073.2315109641,2793.69050031185,57969.5079022195,25090.7153556326,102387.211262508,174217.275962894,240876.027900388,733703.820817884,1358111.4812128
"269",7.58176319842353e-12,41283.6912291681,3426.6249451516,17590.4497320342,31298.7324188994,78695.4909940684,60420.8011597753,199676.678124426,664755.860495306,1097148.32909883
"270",7.39040144987001e-10,446.520019691274,14757.7387317232,16103.8978088666,13728.8364044153,53176.3418438572,78969.4997869824,278560.160023224,745719.002737706,1201461.99735647
"271",1.58388862059689e-05,4348.70796156517,4596.57924245616,10019.2303765729,23166.6842031827,56570.7725575045,127139.50296301,276210.820496496,740508.072134847,1242560.36995147
"272",9.57436685361575e-12,817.805420935731,3426.30581503685,14892.8953303698,25166.3242834186,55153.6772543342,171217.453844264,268110.63467854,717308.055343255,1256093.15197015
"273",5.69365583157132e-11,1978.76670529559,3269.93287217079,21509.0818220454,18464.3728033434,32953.421624919,265270.214680029,258334.923334463,863874.571601586,1465655.28544385
"274",3.28805162036299e-10,15105.1656460182,1011.26977242603,14461.3813296497,13432.0611397297,27864.9860979265,82796.1868084806,242985.530394938,715368.689809379,1113025.27099855
"275",1.17116299320573e-14,7096.46656409513,2488.67735348675,8789.35310631808,26977.717814804,21414.778098957,225290.051106509,281648.234739893,822675.401243713,1396380.68002778
"276",4.15573491405665e-10,8988.28944445779,11732.1686772232,12131.0583555826,10713.9393246628,109800.524070441,76017.0849625451,383869.664062344,784315.877735759,1397568.60663302
"277",2.92305086290654e-09,8418.31653173899,3974.9735225055,9231.03797262483,30887.3834849662,47648.9295544591,129529.701615589,197078.077381064,897727.989119384,1324496.40918233
"278",7.86655530916614e-09,2270.03133627574,4187.83508980274,41375.4412726908,30076.2560371865,37181.1154394488,276266.123807568,217698.378318783,738439.211400523,1347494.39270229
"279",5.20214968875359e-13,6863.21736039212,747.251963207628,38151.6747175497,30649.9811104014,35858.1563937145,128484.425786088,368308.193190336,768417.935644987,1377480.83616668
"280",7.09446438410172e-08,2883.98874300469,2891.45725527164,9144.743727673,45639.3090219427,144918.785721335,369941.895709209,337241.267844764,915832.422388467,1828493.87041174
"281",2.46220697048599e-08,2933.12828710107,8711.01996756916,4852.32672419686,6573.15129845814,54146.9763168209,115607.617346182,240896.515231215,729336.278257474,1163057.01342904
"282",3.99752699223838e-11,613.380298610216,18099.6649516243,6285.93841546951,28579.7975029722,64604.9399982258,151733.308587717,268517.006028527,784167.132918369,1322601.16870152
"283",1.28129091053624e-10,12567.0014245634,4274.99588989678,56112.2756472421,20096.5088880586,65313.8468945102,256862.386449994,222282.913219869,759867.720179737,1397377.64859387
"284",4.55237580093382e-10,138.503795869851,21777.1237605404,30544.3240831483,10633.8476124469,120277.069489925,128347.232295583,327593.243502402,802095.125840045,1441406.47037996
"285",6.7692231815242e-11,12664.8738345085,2008.49244924517,18056.7279785529,10011.2568739534,51413.9536613391,102761.765478572,158772.372095102,831069.222510718,1186758.66488199
"286",5.61091125246371e-15,7895.1783414236,3128.77049637155,8982.86301860374,13764.5349780987,63350.0676318206,269363.332039388,159111.32074197,845727.682091807,1371323.74933948
"287",6.9251093402775e-07,48662.849635887,14637.4906504622,5300.42930491979,13807.1848091011,96931.3943406038,156091.41289042,348042.391810529,707124.181747739,1390597.33519035
"288",2.76016281487678e-06,2597.89080095427,15498.9849918897,52575.2979363457,60487.9628100075,49873.2341027646,87384.0738324732,265583.86049164,638758.06900892,1172759.37397775
"289",1.92557525837221e-14,248.286943273206,5821.73979466293,8597.9380695058,71530.9589262491,123484.357392546,97318.1276726524,289205.899447961,678206.637590015,1274413.94583687
"290",1.68405287918823e-07,1930.40199201783,3379.18627288696,28077.9264773091,29639.1219724112,28211.6603658621,138620.550832473,138218.534354849,900224.041704278,1268301.42397226
"291",1.42218401102364e-14,587.703044835893,7452.79944830336,19636.0598169907,18968.3761956112,24354.9840073502,190267.357308103,243088.715531489,802224.783983622,1306580.77933631
"292",1.52093167567543e-07,20758.4492414868,3597.32296098352,22753.9719570296,20119.8258204814,39179.6968185249,82889.3064502656,286827.940081649,827271.972160295,1303398.48549087
"293",1.42139106577462e-09,28459.8728041879,24568.4456764928,17739.0435222098,38274.6818964802,41815.8079155385,97931.251579904,125701.449704031,771815.483266872,1146306.03636572
"294",6.80870287913993e-11,3757.3857184613,19688.6292433211,20079.1762906235,9759.06110192036,17113.123231449,422961.189699966,238939.581029195,684396.326469668,1416694.4727846
"295",1.03815022273541e-11,9681.94542481071,5920.11057882218,20625.6672674088,198430.274192527,16522.5992681549,320454.291281111,219894.181334394,592091.788805768,1383620.858153
"296",3.90615574571178e-11,1398.2070947285,24740.7332966279,19394.0442479427,55471.9907642999,14361.0224729658,305968.810949782,224273.324711046,720228.060991307,1365836.1945287
"297",1.42652316860683e-05,1821.3307406696,1520.85198399057,33545.572856732,42017.5284492807,90171.4350698428,140970.687876458,235336.852897531,599218.553486427,1144602.8133752
"298",4.34568170749011e-07,9486.47655294296,7142.86357345052,9013.52394741218,36421.8121077253,32716.3435764851,313421.297586079,271996.293381206,771827.687412338,1452026.29813807
"299",2.48286245818762e-09,463.061236919541,26048.4790832589,12010.9406696004,39012.3443539831,27316.0728243602,123844.003255919,265818.677903434,739977.405895191,1234490.98522267
"300",2.50196626417851e-13,1725.45819569771,2899.40080572333,9329.4964048813,32296.5229869857,142320.766027751,135219.657309534,290713.857543987,776255.397739973,1390760.55701453
"301",4.30867626577614e-08,6490.33652577776,5443.40157453573,4317.4293081558,13506.2412301411,69480.4666845195,124580.941055925,194376.082975789,851519.305588117,1269714.204943
"302",1.21764091866304e-10,11276.0474423038,6145.29929462191,41843.4965474668,19509.867754656,76512.5650648973,96131.4170725657,340943.295350265,596698.989591916,1189060.97811869
"303",1.05534035191291e-09,34854.7043251154,13016.4525537027,11439.4433948892,21138.6417366087,22795.9108102554,188825.075513829,336617.275064605,680329.555106056,1309017.05850506
"304",1.64856236841424e-13,431.489902953918,1664.36591929995,49591.9255610238,16696.7571027219,136965.975356865,76448.381055581,251753.088410742,747758.305162823,1281310.28847201
"305",1.57572521236715e-08,2389.69011915473,7532.36893874786,34701.9713735048,10718.3997093008,60517.2188318467,329306.876867532,486313.873477443,620794.355330081,1552274.75464763
"306",2.79275652846765e-11,2286.10240166997,3073.28578367009,8679.82170374278,33729.5588407117,47165.1003793195,95672.4892417496,255228.046206773,765894.393500006,1211728.79805764
"307",1.98515153936157e-12,4685.31138736336,7840.47616718545,9202.27689321531,15761.7780995106,58700.1675170766,121956.021041293,307201.534068875,883118.83304708,1408466.3982216
"308",1.32624904209377e-08,1483.46698848045,2166.98475587716,1742.14663098961,25534.8072895053,37418.5433860812,261912.716889341,272876.602645601,760904.038683972,1364039.30726986
"309",1.34885439306332e-10,41323.2274418719,23313.9328564567,4744.76717652961,29689.6052010634,174971.496795713,166501.954443652,336681.323903572,910121.75952736,1687348.06734622
"310",8.94238514343181e-14,43436.1698253362,24436.7007145617,24168.3579232489,12945.823527404,39170.2103378077,146268.570963217,309256.773503196,674808.145502813,1274490.75229758
"311",1.99777995863951e-08,441.973628153049,2549.40559301779,60518.0209065179,13767.1175614122,166862.557533088,118652.947381824,206172.485137237,764624.587463028,1333589.0952043
"312",1.25928974922597e-15,4828.8785203917,3686.3678595634,3732.89991715975,63999.6055334524,42985.9088264807,327108.629705525,252485.032373778,778981.278899333,1477808.60163568
"313",5.47309828451151e-12,30736.744002092,11421.3499933244,20917.4766025681,11924.4735193991,69349.996987023,110436.763446991,237813.638084915,759555.978496812,1252156.42113312
"314",5.25067753957226e-11,4268.31167864278,1774.36961523592,16532.4181581516,29023.9388954472,56798.4138506454,195926.475422032,330684.357686243,665091.66865907,1300099.95396547
"315",3.82165803375579e-05,4993.79656231247,2806.92104375056,15586.3509976873,15972.0265745836,68271.2912055505,164912.048949021,294008.12588016,763859.5925113,1330410.15376258
"316",2.1832452305182e-10,8850.70222570603,8602.0945680256,34508.1734679551,39631.6552048092,18995.6345366796,74583.2995378324,198167.90905834,850087.066315846,1233426.53491519
"317",1.8652913040395e-14,6661.13900792026,4852.28987494366,9497.2082966334,5650.29634689822,90524.9214023872,114463.275422964,280106.815119696,788381.003832564,1300136.94930401
"318",1.08605397824667e-13,1939.35607452229,21692.7700927081,7809.78534383915,16168.9322238057,115385.656579065,108836.844615378,238668.393894226,721691.746213431,1232193.48503698
"319",5.57956748265414e-12,5998.90732520888,22257.5460801236,16182.6921494206,51506.1526044825,64956.0302501967,109337.512564944,226626.989348413,694193.439015084,1191059.26933787
"320",2.05086011809715e-08,7496.40115420264,8814.39692378828,15836.7046975253,58195.4243535644,87282.3382002,134613.555754912,225729.540574464,736733.913097688,1274702.27475637
"321",1.06965193434235e-10,23172.505212232,2574.64438042804,41430.8475960472,27460.0701499672,65799.1336610704,80203.9733209619,218718.092400648,933770.600187583,1393129.86690894
"322",7.40696069358368e-11,873.737984537978,11515.9143417932,4652.56560000026,11526.8920428101,11754.331174773,176349.354901045,239515.263640387,755657.71366695,1211845.7733523
"323",2.70607564709168e-12,331.338255805486,13707.927029156,58673.9637288579,17524.7982257687,92907.475104015,84068.223311876,152624.392597533,740066.412136187,1159904.5303892
"324",2.74504701872911e-08,297.103447063768,3729.04701695813,25378.6072606986,31759.0369884218,48594.8030721517,73133.1180994434,250426.399413335,745831.43562023,1179149.55091833
"325",1.60163598156875e-06,1835.90990421102,20692.7634849511,18767.3349918845,51133.2508235014,40922.6953113473,263630.87483779,242411.295783118,717279.584895405,1356673.71003381
"326",1.18891437265814e-13,972.900945733674,6567.33101340211,43551.879471284,29796.6686371297,29955.7706167733,153265.777403248,406420.187461334,658899.755783934,1329430.27133284
"327",2.26865924091849e-11,4176.49485344142,783.539682416005,11960.5359151712,34185.1792745447,162468.685281527,353135.877312301,191043.756255788,809919.008053884,1567673.07662907
"328",8.17387308546098e-11,391.510319182749,87944.0005550143,32544.1534340105,27412.192505435,38547.9578422872,199478.378327606,309694.465424166,838015.030058389,1534027.68846609
"329",2.69463541450168e-10,2856.92360786061,13098.3039176327,12929.6775504178,17653.3411675054,43204.6802461436,98359.3463660898,183170.834858525,799810.42697609,1171083.53469027
"330",3.16401702784629e-07,10018.6616190322,1630.84027672987,15330.4112675526,22091.8153957543,89533.3053634461,154022.698049066,323779.310334485,763365.813950829,1379772.85625721
"331",3.97841441380119e-10,5931.54410281922,9675.4736545318,16830.6413778016,30093.7693500336,48960.6669521098,296338.511971296,229724.130110026,825987.456846247,1463542.19436487
"332",1.62107725468822e-15,4486.26205708811,5427.89230497732,34657.9762570214,62249.8210602126,278576.656483283,132513.806062554,413375.189188224,827150.658487203,1758438.26190056
"333",9.44364950495102e-08,7007.68975384355,64773.3567064223,4053.30378819618,21582.7171432938,47391.3584015302,75980.6598162374,153648.081058616,818684.035947477,1193121.20261571
"334",1.34933614463384e-15,5383.96797264067,4154.67321686673,26162.8073464265,47472.6568757441,67049.369312815,105563.479097472,454970.5757777,653677.392056164,1364434.92165583
"335",8.29544599276449e-07,4356.92441882596,3996.25415506022,21967.218683294,9966.15186924184,52250.9765199348,213287.912140265,371962.354897278,701329.032667651,1379116.82535238
"336",1.10867556524254e-07,490.964552835285,17986.9615934274,23887.0398954376,30617.943771291,62146.6563447483,98050.7816769199,374832.290643,768580.088918504,1376592.72739627
"337",1.02892780071081e-07,3564.63412315228,19339.8190395023,11611.0070685142,42271.9117732794,120100.386922494,212999.281649105,363363.186705034,890970.520948851,1664220.74823004
"338",5.32008916604709e-11,988.932356035351,53649.4607933035,2027.91862534065,71997.5089840136,54952.5874994444,186063.785278804,186482.946172377,872766.458957198,1428929.59866652
